url,price,lat,long,beds,area,furnished,available
https://www.kijiji.ca/v-apartments-condos/vancouver/2-bdrm-available-at-990-broughton-street-vancouver/1442469425,2650,49.28580299999999,-123.1325318,,,False,
https://www.kijiji.ca/v-room-rental-roommate/vancouver/wanted-chills-roonmate-asap/1442490790,2000,49.281956,-123.11707,,,True,
https://www.kijiji.ca/v-condo-for-sale/vancouver/one-bedroom-west-end-by-stanley-park/1429904998,629000,49.2915866,-123.1327885,1,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/designers-townhome-port-moody-central/1429906984,899000,49.2761064,-122.8490578,3,,,
https://www.kijiji.ca/v-room-rental-roommate/vancouver/july-1st-furnd-large-bedroom-in-central-location/1442530848,800,49.2254556,-123.0907656,,,True,
https://www.kijiji.ca/v-room-rental-roommate/vancouver/handy-caretaker-guy-to-keep-an-eye-on-a-house/1442532471,800,49.2329525,-123.0904673,,,True,
https://www.kijiji.ca/v-house-for-sale/vancouver/2563-burian-drive-coquitlam-british-columbia/1442472210,734900,49.2480375,-122.8222558,3,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/3008-w-34th-avenue-vancouver-british-columbia/1442474425,5380000,49.2410876,-123.1732486,5,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/901-565-smithe-street-vancouver-british-columbia/1442473205,1048000,49.2795653,-123.1197933,2,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/512-528-rochester-avenue-coquitlam-british-columbia/1442473874,380000,49.2451056,-122.890364,1,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/1102-212-davie-street-vancouver-british-columbia/1442472429,1298000,49.2742128,-123.1221163,2,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/109-2175-salal-drive-vancouver-british-columbia/1442473898,719888,49.2616995,-123.1545067,1,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/ph1-562-e-7th-avenue-vancouver-british-columbia/1442472834,999000,49.2642388,-123.0915657,2,,,
https://www.kijiji.ca/v-condo-for-sale/vancouver/1128-ironwork-passage-vancouver-british-columbia/1442473749,1479000,49.2675862,-123.1299757,3,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/13-ocean-point-drive-west-vancouver-british-columbia/1442470927,3800000,49.4305426,-123.2341943,4,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/1746-se-marine-drive-vancouver-british-columbia/1442473415,1258000,49.2106757,-123.070418,2,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/3663-w-12th-avenue-vancouver-british-columbia/1442471720,2150000,49.26188819999999,-123.1852127,5,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/235-2033-triumph-street-vancouver-british-columbia/1442472262,494900,49.2841449,-123.0629319,2,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/210-350-e-2nd-avenue-vancouver-british-columbia/1442473568,649900,49.2666894,-123.0968843,1,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/1002-1816-haro-street-vancouver-british-columbia/1442473216,539000,49.2910019,-123.1373549,1,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/710-68-smithe-street-vancouver-british-columbia/1442473581,998000,49.2750288,-123.1136902,2,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/16-1861-beach-avenue-vancouver-british-columbia/1442473004,6780000,49.2883554,-123.1421477,2,,,
https://www.kijiji.ca/v-room-rental-roommate/vancouver/room-in-charming-grape-house-for-rent-on-july-1st-at-750/1442075956,750,49.2784228,-123.0769404,,,True,
https://www.kijiji.ca/v-apartments-condos/vancouver/2800-2br-kitsilano-2br-fully-furnished-july-1st/1442395286,2800,49.26221,-123.1527085,2,,True,
https://www.kijiji.ca/v-house-for-sale/vancouver/beautiful-renovated-vancouver-home/1442506486,1598000,49.2201384,-123.0887681,5,,,
https://www.kijiji.ca/v-room-rental-roommate/vancouver/rent-looking-for-a-place-to-stay-for-next-year-studying-ubc/1442461941,550,49.2295569,-123.1762775,,,True,
https://www.kijiji.ca/v-apartments-condos/vancouver/unfurnished-2bed-1bath-suite-near-highway-rupert-stn/1442468056,1500,54.3150367,-130.3208187,2,,False,
https://www.kijiji.ca/v-apartments-condos/vancouver/brand-new-pet-friendly-2-br-apartment-by-river-district/1430034224,2400,49.2058524,-123.0468816,2,,False,
https://www.kijiji.ca/v-house-rental/vancouver/3-bedroom-main-floor-vancouver/1442474031,1850,49.24184760000001,-123.0753044,3,,False,
https://www.kijiji.ca/v-house-rental/vancouver/brand-new-pet-friendly-3-br-townhome-by-river-district/1430035836,2650,49.2058524,-123.0468816,3,,False,
https://www.kijiji.ca/v-house-for-sale/vancouver/203-1830-mamquam-road/1417347772,229000,49.7347279,-123.137,3,,,
https://www.kijiji.ca/v-condo-for-sale/vancouver/2-38171-westway-avenue/1417339873,349900,49.7004834,-123.1347527,2,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/727-upper-crescent/1417350117,699000,49.629269,-123.2031671,3,,,
