url,price,lat,long,beds,area,furnished,available
https://vancouver.craigslist.org/rds/apa/d/surrey-one-bedroom-plus-huge-den/6914356959.html,1400,49.192124,-122.856366,,,False,jul 15
https://vancouver.craigslist.org/van/apa/d/new-large-1-bedroom-apt-downtown/6906751113.html,2500,49.278193,-123.114724,1,743,True,jul 1
https://vancouver.craigslist.org/van/apa/d/vancouver-the-independent-brand-new-2/6907259123.html,2895,49.262803,-123.100734,2,902,True,jul 1
https://vancouver.craigslist.org/pml/apa/d/coquitlam-coquitlam-luxurious-5-bedroom/6902677587.html,3180,49.316364,-122.796657,5,3000,False,
https://vancouver.craigslist.org/van/apa/d/vancouver-2-elevators-in-suite-laundry/6917294288.html,2075,49.281485,-123.126488,1,536,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-2-elevators-underground/6907579028.html,2375,49.281485,-123.126488,1,549,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-junior-1-br-fully-renovated/6917293416.html,1750,49.284074,-123.134470,1,500,True,jul 1
https://vancouver.craigslist.org/bnc/apa/d/burnaby-stunning-2-bedroom-2bathroom/6917298853.html,2300,49.279766,-122.906514,2,1047,True,jul 1
https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-2-bed-custom/6917284685.html,3380,49.264867,-123.204057,2,838,False,jun 21
https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished/6915714009.html,3000,49.278052,-123.119480,1,650,True,jul 1
https://vancouver.craigslist.org/van/apa/d/vancouver-2-bedroom-and-den-suites-with/6917291173.html,2595,49.277784,-123.109823,2,,False,jul 1
https://vancouver.craigslist.org/van/apa/d/vancouver-2-br-fully-furnished-and/6913721450.html,2200,49.262495,-123.086181,2,825,True,jun 17
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroom-art-on-6th-brand/6917300207.html,2300,49.266230,-123.141370,1,,True,jan 16
https://vancouver.craigslist.org/van/apa/d/vancouver-two-bedroom-executive-suite/6917301051.html,4350,49.291084,-123.130195,2,1427,False,aug 1
https://vancouver.craigslist.org/van/apa/d/vancouver-one-bedroom-rental-fitness/6917301612.html,1585,49.264724,-123.242033,1,665,False,jun 1
https://vancouver.craigslist.org/van/apa/d/2-bedroom-rental-fitness-facility-pool/6917301844.html,2400,49.266063,-123.241756,2,950,False,jul 1
https://vancouver.craigslist.org/rds/apa/d/surrey-brand-new-3-bedroom-plus-den/6903757192.html,2250,49.037180,-122.767436,3,1450,False,jun 3
https://vancouver.craigslist.org/van/apa/d/vancouver-1-br-fully-furnished-and/6900886692.html,1750,49.262495,-123.086181,1,625,True,jun 15
https://vancouver.craigslist.org/van/apa/d/vancouver-luxe-deluxe-shannon-mews/6917301969.html,6000,49.220723,-123.143821,3,1550,False,may 15
https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-studio-in-downtown/6917301461.html,1800,49.277591,-123.131354,,452,True,aug 1
https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-1-bedroom-plus-den/6917269392.html,2500,49.276187,-123.102374,,750,True,jul 1
https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-1-br-suite/6917302488.html,2600,49.287514,-123.127783,1,602,True,jul 1
https://vancouver.craigslist.org/van/apa/d/vancouver-one-bedroom-suite-charming/6917302834.html,1700,49.262716,-123.143560,1,516,False,jun 15
https://vancouver.craigslist.org/rds/apa/d/delta-tsawwassen-renovated-beautiful/6901733859.html,2700,49.002594,-123.070142,3,1600,False,jun 16
https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-house-for-rent-with/6917317909.html,2300,49.274637,-122.787405,3,,False,aug 1
https://vancouver.craigslist.org/van/apa/d/vancouver-newly-renovated-3-bed-1-bath/6917317998.html,2200,49.241553,-123.181660,3,1000,False,jul 1
https://vancouver.craigslist.org/van/apa/d/vancouver-bright-spacious-1-bedroom/6917318769.html,1700,49.280208,-123.053312,1,,False,jul 1
https://vancouver.craigslist.org/bnc/apa/d/burnaby-2-bdr-suite-beautiful-brentwood/6917318797.html,1495,49.273039,-122.997544,2,750,False,
https://vancouver.craigslist.org/rch/apa/d/richmond/6917319282.html,4000,49.172703,-123.144602,2,1531,True,aug 1
https://vancouver.craigslist.org/pml/apa/d/2-bedroom-basement-suite-coquitlam-bc/6903786948.html,1375,49.272024,-122.831251,2,800,False,jul 15
https://vancouver.craigslist.org/van/apa/d/luxurious-one-bedroom-flex-at-olympic/6917321120.html,2150,49.270199,-123.107858,1,525,False,aug 1
https://vancouver.craigslist.org/van/apa/d/richmond/6917318862.html,1750,49.155327,-123.138456,1,470,False,jul 1
https://vancouver.craigslist.org/van/apa/d/vancouver-west-end-1-br-huge-balcony/6917302238.html,1900,49.287514,-123.127783,1,602,False,may 1
https://vancouver.craigslist.org/van/apa/d/stunning-view1-brflex-at-wall-centre/6917321686.html,2150,49.270199,-123.108555,1,525,False,aug 1
https://vancouver.craigslist.org/bnc/apa/d/burnaby-2-bdr-suite-brentwood-park/6917324520.html,1495,49.273039,-122.997544,2,750,False,
https://vancouver.craigslist.org/rds/apa/d/surrey-south-surrey-grandview-brand-new/6912082637.html,1300,49.041596,-122.759771,1,,False,
https://vancouver.craigslist.org/bnc/apa/d/burnaby-two-bedroom-two-bath-on-dundas/6906826708.html,1550,49.284268,-122.980356,2,780,False,jul 1
https://vancouver.craigslist.org/van/apa/d/vancouver-yaletown-downtown-brand-new/6917323935.html,3650,49.276877,-123.128859,2,750,False,jun 21
https://vancouver.craigslist.org/rds/apa/d/surrey-4-bedroom-clayton-heights-home/6904433080.html,2100,49.132363,-122.680721,,1800,False,
https://vancouver.craigslist.org/rds/apa/d/surrey-2br-basement-suite-for-rent-in/6906046925.html,1250,49.131772,-122.681764,,900,False,jul 1
https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-july-1st-2-bedroom-24th/6917326106.html,2600,49.321119,-123.074245,2,1000,False,jul 1
https://vancouver.craigslist.org/rds/apa/d/one-bedroom-apt-suite-for-rent-1350/6900353673.html,1350,49.163393,-122.819861,1,1000,False,jul 1
https://vancouver.craigslist.org/bnc/apa/d/burnaby-1-bedroom-basement-suite/6897857753.html,1250,49.242053,-123.021440,1,400,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-olympic-village-2-bedroom/6917327176.html,3000,49.268790,-123.112080,2,1095,True,aug 1
https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-22nd-fl-2-bedroom-100sq/6917326613.html,2625,49.321119,-123.074245,2,1000,False,aug 1
https://vancouver.craigslist.org/van/apa/d/vancouver/6917317927.html,2500,49.262032,-123.098747,2,638,False,jul 1
https://vancouver.craigslist.org/van/apa/d/vancouver-partially-renovated-family/6896571803.html,5500,49.261822,-123.197183,4,2663,False,may 24
https://vancouver.craigslist.org/van/apa/d/vancouver-stunning-corner-unit-at-park/6900010424.html,3200,49.273022,-123.128538,1,770,True,aug 1
https://vancouver.craigslist.org/bnc/apa/d/burnaby-metrotown-2-bed-apartment-brand/6917329035.html,3300,49.228178,-123.000870,2,1084,True,sep 1
https://vancouver.craigslist.org/rch/apa/d/richmond-richmond-luxurious-high-rise/6917325183.html,2300,49.172001,-123.144385,2,920,False,aug 1
https://vancouver.craigslist.org/van/apa/d/vancouver-marine-and-cambie-1-bedroom/6917329682.html,2000,49.211205,-123.116559,1,500,False,jun 15
https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-upper-lonsdale-2-level/6917313705.html,3650,49.333368,-123.061041,3,2020,False,aug 1
https://vancouver.craigslist.org/van/apa/d/surrey-fully-furnished-available-now/6912233534.html,1395,49.191864,-122.834246,1,,True,jun 21
https://vancouver.craigslist.org/van/apa/d/vancouver-1br-in-vancouver-business/6907941692.html,2050,49.283029,-123.116666,1,580,False,jul 31
https://vancouver.craigslist.org/rds/apa/d/delta-bachelor-suite/6917327314.html,350,49.151847,-122.903538,1,,False,aug 1
https://vancouver.craigslist.org/van/apa/d/vancouver-charming-1-bedroom-plus-1/6911532878.html,2695,49.278575,-123.130261,1,530,True,aug 7
https://vancouver.craigslist.org/van/apa/d/vancouver-handsome-1-bedroom-and-1/6905470340.html,3450,49.280622,-123.118948,1,580,True,sep 1
https://vancouver.craigslist.org/van/apa/d/vancouver-bright-1-bedroom-with-open/6905471198.html,2695,49.278548,-123.115181,1,738,True,apr 6
https://vancouver.craigslist.org/van/apa/d/west-vancouver-expansive-2-bedroom-25/6907136928.html,4795,49.328286,-123.149209,2,1528,True,jul 15
https://vancouver.craigslist.org/van/apa/d/vancouver-modern-1-bedroom-with-1/6911534446.html,2995,49.278800,-123.113900,1,478,True,sep 1
https://vancouver.craigslist.org/van/apa/d/vancouver-exquisite-3-bedroom-2/6911533300.html,6995,49.287657,-123.125787,3,1305,True,mar 12
https://vancouver.craigslist.org/van/apa/d/vancouver-sleek-1-bedroom-den-suite/6915731588.html,2495,49.279292,-123.121110,,525,True,
https://vancouver.craigslist.org/van/apa/d/richmond-beautiful-2-bedroom-2-bathroom/6905474363.html,3100,49.129407,-123.087777,2,1108,True,may 16
https://vancouver.craigslist.org/van/apa/d/vancouver-upscale-1-bedroom-corner/6915727729.html,2395,49.287228,-123.115028,,600,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-exquisite-2-bedroom-with-2/6905379609.html,7995,49.282772,-123.134888,2,1239,True,jul 22
https://vancouver.craigslist.org/van/apa/d/vancouver-ravishing-3-bedroom-2/6909816238.html,8695,49.273220,-123.116187,3,1264,True,
https://vancouver.craigslist.org/van/apa/d/north-vancouver-cozy-1-bedroom-suite/6915705539.html,2195,49.338793,-123.070781,,550,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-stylish-and-updated-1-bedroom/6915699493.html,1995,49.280751,-123.115271,,592,True,
https://vancouver.craigslist.org/rds/apa/d/langley-brand-new-bachelor-luxury/6917330276.html,1400,49.100665,-122.666141,,,False,jul 1
https://vancouver.craigslist.org/van/apa/d/vancouver-bright-2-bedroom-2-bathroom/6915652071.html,2295,49.282047,-123.085899,,752,True,
https://vancouver.craigslist.org/van/apa/d/port-coquitlam-central-gorgeous-2/6915648191.html,1995,49.274000,-122.764900,,950,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-downtown-xl-2-bed-unfurnished/6917330444.html,3900,49.288607,-123.127183,2,1505,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-luxurious-2-bedroom-and-den/6915644037.html,6050,49.276812,-123.131891,,2130,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-bright-1-bedroom-corner-suite/6915748245.html,3195,49.276443,-123.125283,,661,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-attractive-1-bedroom-with/6915662126.html,2295,49.278940,-123.115846,,607,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-attractive-2-bedroom-2/6915657333.html,2995,49.281472,-123.111334,,935,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-gorgeous-1-bedroom-1-bath/6915639166.html,4495,49.280055,-123.105690,,723,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-beautiful-1-bedroom-1-bath/6915602398.html,2895,49.283300,-123.129800,,653,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-downtown-xl-2-bed-furnished/6917330683.html,3900,49.288607,-123.127183,2,1505,True,jun 1
https://vancouver.craigslist.org/van/apa/d/new-westminster-lovely-2-bedroom-2-bath/6915597301.html,3295,49.183276,-122.945595,,1264,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-charming-2-bedroom-2-bath/6906357356.html,1995,49.249415,-123.049630,2,1060,True,may 29
https://vancouver.craigslist.org/van/apa/d/vancouver-stylish-1-bed-15-bath-suite/6915720689.html,3250,49.277438,-123.120072,,827,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-lovely-2-bedroom-2-bath-with/6911515582.html,2995,49.276982,-123.134472,2,1000,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-attractive-suite-with-balcony/6906308291.html,3895,49.274795,-123.125926,,500,True,jun 6
https://vancouver.craigslist.org/rds/apa/d/surrey-just-move-in-fully-furnished/6910564163.html,1395,49.191864,-122.834246,1,,True,jun 21
https://vancouver.craigslist.org/van/apa/d/vancouver-gorgeous-1-bedroom-condo-with/6906299539.html,4650,49.274795,-123.125926,1,580,True,jun 6
https://vancouver.craigslist.org/van/apa/d/coquitlam-cozy-2-bedroom-2-bathroom/6912251075.html,2250,49.282991,-122.818258,,925,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-modern-one-bedroom-one/6909947721.html,2395,49.276409,-123.130909,,570,True,
https://vancouver.craigslist.org/van/apa/d/shaughnessy-extravagant-6-bed-6-bath/6906322907.html,17495,49.855725,-112.812990,6,5000,True,jun 6
https://vancouver.craigslist.org/van/apa/d/vancouver-upscale-2-bedroom-15-bathroom/6909932841.html,3195,49.243221,-123.102634,,730,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-charming-studio-with-hardwood/6909926158.html,2495,49.252009,-123.109658,,500,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-sleek-1-bedroom-suite-with/6911967048.html,3495,49.278399,-123.132345,1,600,True,
https://vancouver.craigslist.org/rch/apa/d/richmond-family-home-5-bedroom-3/6906301917.html,2995,49.140139,-123.184195,5,2800,True,jun 1
https://vancouver.craigslist.org/van/apa/d/new-westminster-ample-1-bedroom-corner/6906336562.html,1995,49.205700,-122.910890,1,583,True,jul 1
https://vancouver.craigslist.org/van/apa/d/vancouver-gorgeous-2-bedroom-plus-den/6909920656.html,4695,49.283300,-123.129800,,1400,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-cheerful-2-bedroom-25-bath/6909912744.html,5495,49.272724,-123.160049,,1091,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-gorgeous-1-bedroom-and-15/6909907087.html,4495,49.263689,-123.099155,,1112,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-lovely-3-bedroom-2-bath-with/6911943730.html,4995,49.276591,-123.119030,3,1390,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-stunning-5-bedroom-5-bath/6909968396.html,16995,49.274552,-123.150152,,3307,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-superb-2-bedroom-plus-den/6909908109.html,3950,49.283013,-123.107127,2,1150,True,sep 1
https://vancouver.craigslist.org/van/apa/d/edmonton-beautiful-1-bedroom-suite-with/6909074890.html,1895,53.521802,-113.491381,1,629,True,
https://vancouver.craigslist.org/van/apa/d/north-vancouver-beautiful-brand-new-2/6911508967.html,2460,49.320850,-123.093762,2,766,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-modern-1-bedroom-plus-1/6909952600.html,2495,49.276029,-123.122296,,459,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-elegant-1-bedroom-1-bath-with/6908918668.html,2695,49.271199,-123.145473,1,590,True,
https://vancouver.craigslist.org/van/apa/d/burnaby-expansive-4-bedroom-3-bath-with/6909112936.html,2995,49.222250,-122.953367,4,4000,True,
https://vancouver.craigslist.org/van/apa/d/new-westminster-spacious-2-bedroom-2/6909940954.html,2345,49.200004,-122.923040,,1154,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-incredible-2-bedroom-2-bath/6910749356.html,7495,49.289629,-123.123896,,1700,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-chic-studio-and-1-bath-suite/6909135559.html,2295,49.272446,-123.145440,,424,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-spacious-2-bedroom-2-bath/6910648623.html,3395,49.249100,-123.208800,2,1100,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-trendy-1-bedroom-plus-den/6910578313.html,4495,49.274087,-123.130962,,960,True,
https://vancouver.craigslist.org/van/apa/d/west-vancouver-upscale-3-bedroom-plus/6910646649.html,21000,49.345195,-123.257126,,2250,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-lovely-studio-with-1-bathroom/6910668998.html,2295,49.278289,-123.118685,,656,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-sprawling-2-bedroom-plus-den/6910724862.html,7695,49.286153,-123.123702,,1554,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-elegant-3-bedroom-3-bathroom/6910673129.html,33995,49.267185,-123.166373,3,2400,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-brilliant-2-bedroom-2-bath/6908979595.html,5995,49.262000,-123.092300,2,1300,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-exquisite-3-bedroom-2/6910678875.html,6500,49.287657,-123.125787,,1305,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-gorgeous-2-bedroom-2-bathroom/6910719698.html,9895,49.267185,-123.166373,2,1100,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-stylish-1-bedroom-corner/6910745143.html,2695,49.275467,-123.116397,1,5000,True,
https://vancouver.craigslist.org/van/apa/d/burnaby-contemporary-2-bedroom-plus-2/6910502970.html,3950,49.225088,-123.003513,2,850,True,aug 1
https://vancouver.craigslist.org/rds/apa/d/delta-brand-new-rancher-in-the-sky/6915150389.html,3500,49.033100,-123.087700,2,1622,False,jun 18
https://vancouver.craigslist.org/rds/apa/d/delta-almost-new-35-bathroom-3-bedroom/6915126358.html,3000,49.034013,-123.069745,3,1886,False,jul 31
https://vancouver.craigslist.org/van/apa/d/vancouver-lavish-waterfront-5-bedroom/6910660112.html,44995,49.267185,-123.166373,,3500,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-incredible-4-bedroom-3-bath/6910652798.html,14495,49.245742,-123.109243,,2454,True,
https://vancouver.craigslist.org/rds/apa/d/delta-sparkling-new-ladner-residence/6914967487.html,4000,49.083842,-123.046495,5,3076,False,
https://vancouver.craigslist.org/bnc/apa/d/burnaby-sfu-campus-2-bedroom2bathroom/6917337314.html,1850,49.279582,-122.905441,2,1000,False,jul 2
https://vancouver.craigslist.org/van/apa/d/vancouver-chic-studio-suite-with-1/6910691305.html,2965,49.269283,-123.105337,,485,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-rare-character-4-bd-family/6909955075.html,4300,49.256701,-123.155486,4,4116,False,
https://vancouver.craigslist.org/van/apa/d/vancouver-extravagant-6-bedroom-6/6910731499.html,12995,49.242495,-123.130385,6,5000,True,
https://vancouver.craigslist.org/van/apa/d/port-coquitlam-newly-3-bedden-townhouse/6913719761.html,3000,49.300835,-122.760136,3,2060,True,
https://vancouver.craigslist.org/rds/apa/d/delta-updated-rancher/6915124682.html,3400,49.016548,-123.067734,4,2768,False,jun 18
https://vancouver.craigslist.org/van/apa/d/vancouver-functional-2-bed2-bath-condo/6909166861.html,2950,49.253941,-123.230445,2,836,False,
https://vancouver.craigslist.org/van/apa/d/vancouver-contemporary-2-bedroom-plus-2/6910506780.html,3495,49.279516,-123.119372,2,784,True,apr 1
https://vancouver.craigslist.org/van/apa/d/gastown-condo-fully-furnished-woodwards/6917338480.html,2125,49.283191,-123.108124,1,,True,jul 15
https://vancouver.craigslist.org/rch/apa/d/richmond-rare-3-bedroom-deluxe-corner/6915094880.html,2500,49.172086,-123.138585,3,1075,True,jun 5
https://vancouver.craigslist.org/van/apa/d/vancouver-amazing-ocean-view-2-beds-2/6911253971.html,3650,49.273718,-123.117243,2,938,True,
https://vancouver.craigslist.org/rds/apa/d/langley-brand-new-1-bedroom-den-luxury/6917336880.html,1675,49.100665,-122.666141,1,,False,jul 1
https://vancouver.craigslist.org/rds/apa/d/langley-langley-large-4br-3ba-furnished/6917339836.html,2400,49.167014,-122.629165,4,2800,True,jul 1
https://vancouver.craigslist.org/rds/apa/d/delta-luxury-ocean-view-5-beds55/6911254345.html,7500,49.010727,-123.090746,5,6655,False,
https://vancouver.craigslist.org/van/apa/d/vancouver-renovated-3-bedroom-family/6909943847.html,3500,49.243181,-123.132451,3,3200,False,jun 12
https://vancouver.craigslist.org/van/apa/d/vancouver-3-bedroomden-townhouse-with-c/6915088639.html,3980,49.215100,-123.139600,3,1751,False,
https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-joyce-2-bedroom/6895931570.html,2100,49.239270,-123.033485,2,750,True,jul 1
https://vancouver.craigslist.org/rds/apa/d/surrey-fully-furnished-2-bed2-bath/6911587918.html,1800,49.192124,-122.856366,2,790,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-custom-built-4-beds45-baths/6909168102.html,5800,49.261799,-123.188225,4,3524,True,jul 1
https://vancouver.craigslist.org/van/apa/d/vancouver-luxury-2-beds2-bath-condo/6909169061.html,5500,49.255291,-123.234485,2,1640,True,
https://vancouver.craigslist.org/bnc/apa/d/burnaby-amazing-mountain-view-2-beds-2/6915090434.html,2350,49.219474,-122.952828,2,1114,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-2-bed2-bath/6911254701.html,3850,49.286217,-123.115232,2,917,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-2-bedroomshannon/6915088993.html,2800,49.219304,-123.138853,2,850,True,
https://vancouver.craigslist.org/rds/apa/d/langley-brand-new-2-bedroom-luxury/6917340156.html,1825,49.100665,-122.666141,2,,False,jul 1
https://vancouver.craigslist.org/rds/apa/d/surrey-2-bedroom-available-aug-1/6917331928.html,1300,49.123084,-122.877403,2,,False,aug 1
https://vancouver.craigslist.org/van/apa/d/vancouver-kerrisdale-2-bedroom-luxury/6917342246.html,6000,49.227912,-123.155533,2,2055,True,jul 1
https://vancouver.craigslist.org/van/apa/d/vancouver-deluxe-4-bedroom-house-in-w/6911255029.html,7000,49.227124,-123.167575,4,5900,False,apr 15
https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-3-bed-2-bath-condo/6909167135.html,3900,49.253560,-123.230338,3,1066,False,
https://vancouver.craigslist.org/van/apa/d/vancouver-fully-renovated-5-bed-house/6913147772.html,4950,49.245776,-123.149747,5,3321,True,
https://vancouver.craigslist.org/rds/apa/d/surrey-1-bedroom-basement-suite-for/6910093537.html,1100,49.109388,-122.839508,1,,False,
https://vancouver.craigslist.org/bnc/apa/d/burnaby-3-bedroom-penthouse-with-c-and/6915089298.html,3400,49.225248,-122.994915,3,1087,False,
https://vancouver.craigslist.org/rds/apa/d/surrey-spacious-stunning-1-bd-apt-with/6917344563.html,1500,49.191441,-122.846721,1,555,False,aug 1
https://vancouver.craigslist.org/van/apa/d/vancouver-designer-2-bed-2-bath-den/6915194816.html,3200,49.275188,-123.113941,2,905,False,aug 1
https://vancouver.craigslist.org/pml/apa/d/coquitlam-2-bedroom-new-basement-for/6917340127.html,1250,49.241308,-122.887270,2,950,False,jul 1
https://vancouver.craigslist.org/rds/apa/d/surrey-brand-new-1-bedroom-south-surrey/6915254277.html,1200,49.034630,-122.757046,1,700,False,aug 1
https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-bright-spacious-3/6910732258.html,2450,49.268019,-122.785984,3,1300,False,jul 15
https://vancouver.craigslist.org/rds/apa/d/langley-luxurious-townhouse/6917343627.html,2600,49.155433,-122.647568,3,1700,False,aug 1
https://vancouver.craigslist.org/van/apa/d/vancouver-main-floor-in-3-storey/6910117422.html,3000,49.286729,-123.050175,2,950,False,jul 1
https://vancouver.craigslist.org/van/apa/d/vancouver-bayshore-north-view-2-bedroom/6900509671.html,3950,49.291868,-123.130929,2,1300,False,jun 1
https://vancouver.craigslist.org/van/apa/d/vancouver-beautiful-2-bedroom-laneway/6915227900.html,1600,49.228528,-123.053613,2,,False,jul 1
https://vancouver.craigslist.org/van/apa/d/vancouver-great-location-beautiful-top/6917345791.html,2500,49.232736,-123.074517,3,1250,False,
https://vancouver.craigslist.org/van/apa/d/vancouver-beautiful-laneway-in/6913113017.html,1600,49.228482,-123.052024,2,,False,jul 1
https://vancouver.craigslist.org/van/apa/d/vancouver-in-suite-laundry-bike-storage/6901708217.html,2175,49.281485,-123.126488,1,536,True,
https://vancouver.craigslist.org/van/apa/d/beautiful-laneway-in-killarney-area/6915357107.html,1600,49.228482,-123.052024,2,,False,jul 1
https://vancouver.craigslist.org/van/apa/d/vancouver-cozy-2-bedroom-laneway-house/6915055419.html,1600,49.229061,-123.052626,2,,False,jul 1
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroom-coach-house/6917348384.html,1400,49.227395,-123.091815,1,550,False,aug 1
https://vancouver.craigslist.org/van/apa/d/vancouver-2-bedroom-laneway-house/6913113773.html,1600,49.228482,-123.052024,2,,False,jul 1
https://vancouver.craigslist.org/rds/apa/d/surrey-open-house-scheduled-june-pm-to/6911475157.html,1700,49.192020,-122.795356,2,713,False,jul 1
https://vancouver.craigslist.org/pml/apa/d/coquitlam-5-bedroom-house-in-coquitlam/6917349748.html,3180,49.316542,-122.796714,5,3000,False,jun 21
https://vancouver.craigslist.org/rds/apa/d/surrey-bed-25-bath-town-house-surrey/6917329161.html,2500,49.164292,-122.739426,3,,False,
https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-1-bedroom-basement/6910352013.html,1700,49.318796,-123.059887,,,True,jun 12
https://vancouver.craigslist.org/rds/apa/d/surrey-5-bedroom-main-suite-open-house/6912736736.html,2650,49.109857,-122.847018,5,2400,True,jun 15
https://vancouver.craigslist.org/rds/apa/d/langley-luxury-3-bedroom-brand-new/6917346070.html,2325,49.100665,-122.666141,3,,False,jul 1
https://vancouver.craigslist.org/bnc/apa/d/burnaby-br-in-heart-of-sfu-furnished/6917348693.html,1800,49.264000,-122.936900,1,,True,jul 1
https://vancouver.craigslist.org/rds/apa/d/surrey-2br-2-bath-walking-distance-to/6917353800.html,1980,49.183840,-122.843778,2,850,False,jun 21
https://vancouver.craigslist.org/van/apa/d/vancouver-one-room-basement-for-rent/6917348202.html,1000,49.210875,-123.100522,1,,False,jun 21
https://vancouver.craigslist.org/rch/apa/d/richmond-4-bedroom-townhouse-in/6915714567.html,2700,49.166457,-123.127703,4,1642,True,jul 1
https://vancouver.craigslist.org/bnc/apa/d/burnaby-burnaby-east-edmonds-2-bedroom/6915714127.html,2200,49.215085,-122.957287,2,904,False,
https://vancouver.craigslist.org/van/apa/d/vancouver-university-vancovuer-west-2/6917352918.html,2800,49.263044,-123.241244,2,928,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-house-for-rent-kitsilano-5/6915712674.html,5800,49.262281,-123.173634,5,2800,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-5-bedrooms-main-house-new/6917354471.html,4700,49.224263,-123.033857,3,,False,
https://vancouver.craigslist.org/van/apa/d/north-vancouver-perfect-location-4-br/6917353742.html,3600,49.333204,-123.069220,4,2267,False,
https://vancouver.craigslist.org/rds/apa/d/surrey-crescent-bch-ocean-pk-3-bedroom/6914847860.html,2500,49.033804,-122.861881,3,1424,True,
https://vancouver.craigslist.org/van/apa/d/vancouver-2-bedroom-waterfront-yaletown/6917294435.html,3500,49.275668,-123.132788,2,1210,False,
https://vancouver.craigslist.org/rds/apa/d/langley-luxury-2-bedroom-den-brand-new/6917342472.html,2175,49.100665,-122.666141,2,,False,jul 1
https://vancouver.craigslist.org/van/apa/d/like-new-3-bedroom-condo-in-ubc-campus/6915715140.html,4000,49.252833,-123.234984,3,1100,True,jul 1
https://vancouver.craigslist.org/rds/apa/d/surrey-south-surrey-house-suite-for/6917348987.html,3400,49.048558,-122.761230,5,2674,False,jul 1
https://vancouver.craigslist.org/rds/apa/d/surrey-2-bed-1-bath-basement-clayton/6917355794.html,1350,49.126412,-122.686187,2,869,False,jun 22
https://vancouver.craigslist.org/rch/apa/d/richmond-4-bedroom-townhouse-in/6914940865.html,2700,49.166457,-123.127703,4,1642,True,jun 16
https://vancouver.craigslist.org/van/apa/d/vancouver-new-laneway-3-bedroom/6917356860.html,2300,49.224434,-123.033736,2,,False,
https://vancouver.craigslist.org/pml/apa/d/port-moody-recently-renovated-3-bed-2/6909736221.html,1950,49.273125,-122.882080,3,1100,True,
